product_id,asin,review_id,product_title,star_rating,review_body,review_date,summary,verified_purchase
p2,B0009YUI6I,A9EP9HTGPMK96,,3.0,"Not so easy on the stomach for my cat, she has been vomiting since we changed from ID feline dry food. Unfortunately my cat will not have a change, too bad.","10 24, 2017",Not so easy on the stomach,False
p2,B0009YUI6I,A1M4EX54RSI3AM,,1.0,"I've changed cat foods for my 2 guys several times, so I know how to do it. This food for sensitive stomachs made my cats SICK! They both have awful gas and diarrhea and they don't like the taste. Definitely the opposite of what a sensitive stomach food should do. :(","10 24, 2017",Made my cats sick,True
p2,B0009YUI6I,A381M0ORI0DVEC,,5.0,Excellent quality!!!,"10 23, 2017",Five Stars,True
p2,B0009YUI6I,A2DWZUVSZ59S7A,,1.0,This food is giving my cat diarrhea and he's leaving it on my bed.,"10 18, 2017",Gives my cat diarrhea.,True
p2,B0009YUI6I,A25OGFP8Q2NZYH,,3.0,"The cats loved the food, and it does seem to have good ingredients.  However two of my three cats developed severe diarrhea shortly after they  transitioned over to it.  I took them off of it so see what would happen.  Their stools returned to normal within a day or two of taking them off.  Many people seem to have luck with this food, and it is premium quality.  Sadly, it just did not work out for us.","10 18, 2017",The cats loved the food,True
p2,B0009YUI6I,A1Q1CEIQJQGHWZ,,5.0,Cat likes taste and seems to help with hairballs!,"10 16, 2017",Five Stars,True
p2,B0009YUI6I,A17EY74PC3DFH8,,4.0,"My cat threw up her food as often as not, which required I feed her in several small portions. I bought this in hope it would improve her eating. It took a few days for her to accept the change in food even with mixing it with the old, but once she did, she seems to enjoy it, eats more, and I haven't seen her throw up in the last few weeks.","10 16, 2017",Seems to have helped my cat's appetite and ability to hold down food.,True
p2,B0009YUI6I,A3D27O689TYSKY,,5.0,"Blue Buffalo works for all 7 of my cat and all 7 of them have various types of digestive problems. Blue Buffalo dry cat food cut the upsets in lf.  I am glad I tried it at a reasonable price. Thanks so much!

..","10 10, 2017",I am glad I tried it at a reasonable price,True
p2,B0009YUI6I,AODOC4MT5IZCL,,5.0,Cat loves it.  Left it on the floor in the pantry and he chewed a hole in the bag.,"10 10, 2017",Happy Cat,True
p2,B0009YUI6I,A1FSR1HSO8P5E3,,3.0,My two short-haired cats seem a little better - not throwing up as much.  But their breathe smells TERRIBLE when they eat this stuff.,"10 6, 2017",My two short-haired cats seem a little better - not throwing up as much,True
p2,B0009YUI6I,A39LBFTTHF2WE1,,5.0,Cats did not mind this food as a new addition.  That means they like it!  Trying to get them to lose weight. Will write a follow up review if we can ever accomplish that!,"10 5, 2017",Liked It,True
p2,B0009YUI6I,A303WJA0WDZDW6,,5.0,Always the best!,"10 1, 2017",Five Stars,True
p2,B0009YUI6I,A2IW835K3P4AFE,,5.0,"My cats go crazy for this stuff, they love it!","09 26, 2017",they love it!,True
p2,B0009YUI6I,A2LEHUL56W789E,,5.0,"My 6 cats were shedding and their coats were really dull, and they were throwing up very, very often! All unacceptable situations for me! I purchased this and they (1) love the taste; (2) are much healthier without the throw up and hairballs; (3) and have glowing smoothing coats with minimum sheddingl Well worth the price!","09 21, 2017",Love it!,True
p2,B0009YUI6I,A22ORPDJMEV6LM,,5.0,Have been feeding my cats blue buffalo for years and it is the only hairball control formula that I've tried that REALLY WORKS! Cheaper here on amazon then at the store and I don't have to lug the bag out of the store and then into the house! Win-Win,"09 17, 2017",Win-Win,True
p2,B0009YUI6I,AX69JI5O8SRBQ,,1.0,"I purchased this food after very thorough research. Obviously, this has great reviews. Not just on Amazon but on many other websites. My instincts told me not to buy it. Looking at some of the ingredients, I'm thinking hmmm....would my cat really enjoy spinach, pumpkin, cranberries and blueberries? I should have trusted my instincts. My cat is by no means a picky eater AT ALL. I've rarely seen her not eat anything until recently. She has been vomiting and has a sensitive stomach which is why I purchased this. As soon as I mixed it with her old food, she took one whiff and literally ran from the room! RAN! I even tried to mix it with her treats and canned food..she wouldn't even eat that! I even took gravy from her canned food and put it on this food and she still wouldn't touch it! $20 down the drain. So upset. I really hoped that not only would she like this food but that finally I would find a food that after 13 1/2 years would prevent her from throwing up at least 3 times a week (sometimes more or less given the circumstances) because multiple vets can't seem to figure it out.","09 16, 2017",My cat RAN after one smell!,True
p2,B0009YUI6I,A2MCT93QXARUAW,,3.0,"One sister loves it, the other won't go near it!  (Go figure - cats being finicky.","09 8, 2017",ok,True
p2,B0009YUI6I,A3R2D1WZ04F9BO,,5.0,My cats love Blue,"09 7, 2017",Five Stars,True
p2,B0009YUI6I,AYMI9KEY7CTUE,,5.0,Great BUY,"09 7, 2017",Five Stars,True
p2,B0009YUI6I,A1MVH1P18MX2PR,,5.0,"My two cats had the worst smelling bowl movements known to man. I mean they could clear out the whole first floor of my house it was so noxious. My cats have FIV so I assumed it was their illness that was causing their smelly movements. I was feeding them Blue Buffalo Wilderness the kind in the blue bag. On a whim I decided to switch them to this. Within days the smell was gone. Now just their litter box smells when they poop - exactly how you'd expect poop to smell. Everyone is breathing easier now, and everyone is happy. Easy switch to this food from the wilderness line too, no vomiting no diarrhea just happy kitties.","09 1, 2017",No more noxious poo,True
p2,B0009YUI6I,A3P738KVXL2YYM,,5.0,"We are a Blue Buffalo family, with both of our dogs on Blue Buffalo dry food (puppy and adult food). I don't know why it took us so long to convert over to Blue Buffalo for the cats, but it has improved our lives immeasurably.

Anyone with cats knows that they tend to throw up on occasion - they have to get those pesky hairballs up somehow. Anyway, we had reached a point where each of our two cats started to throw up every day and it was making our lives quite a bit busier because of the cleanup involved. The cats acted fine, but we were overworked with cleaning up pet messes.

After we decided it was time for a change, I did what I usually do - research the customer reviews to see what people had to say about the Blue Buffalo cat food (there are tons of varieties. I landed on this food and found that most reviews were really positive, with one actually saying his cats stopped throwing up all the time. That got me hook, line and sinker.

So, I'm here to report the same for my cats. We are now on our second bag of this variety of Blue Buffalo cat food (sensitive stomach). Amazingly, the throwing up stopped, except for the occassional hair ball incidents. I can't believe the positive effect this food has had for my cats. They are shiny, healthy looking, and best of all, they aren't throwing up everywhere anymore. We'll buy this food forever now.","08 31, 2017","My cats used to throw up all the time, not so much now with this excellent food",True
p2,B0009YUI6I,AQUNTTXC0K19Q,,5.0,"My cats have been eating for Blue Buffalo cat food. They seem to like it, and I've never had any issues with the food quality.
I usually get them the chicken flavor. Recently I purchased the salmon and brown rice to switch things up for them. Holy moly do I regret my decision. My fatty mcpatty loves it SO much that I now receive eager songs of my feline over lord every morning at the crack of dawn (wasn't really an issue before, I was lucky). Now he's also picked up the habit of trying to con different members of our household to get more food. I would feed them a full portion, and 2 minutes later, he's rubbing on someone else meowing pathetically like he's been starved and deprived for eons. As I'm typing this, he's giving me those innocent googly feed me eyes again while pawing at the food bin.","08 29, 2017",Warning: side effects may include your cats actually begging for kibbles,True
p2,B0009YUI6I,A2NISL5FC45H0P,,5.0,I opened this and my cat almost immediately switched from wet to dry food. She loves this. Amazingly good stuff great price!,"08 24, 2017",Best dry cat food ever.,True
p2,B0009YUI6I,A1CXSEFJSC20P6,,5.0,This is the only brand I will use for my animals.,"08 23, 2017",Quick delivery,True
p2,B0009YUI6I,A2AQVRIEV2BPKT,,1.0,Cat wouldn't eat it,"08 21, 2017",One Star,True
p2,B0009YUI6I,AA0WK9KQS1LYV,,5.0,Have been giving this to my cat since we got her. Great food.,"08 20, 2017",Only brand we give out pets!,True
p2,B0009YUI6I,A1LBRHI80YF3CY,,5.0,My cats love it!,"08 20, 2017",Five Stars,True
p2,B0009YUI6I,A1OVSEOU47C2SP,,5.0,"Our cat loves the food and no more throwing up, will be bying it again.","08 20, 2017",Five Stars,True
p2,B0009YUI6I,A3FV3M8SZMUM4V,,5.0,Both cats like this and it keeps the liter box smell down .,"08 17, 2017",Five Stars,True
p2,B0009YUI6I,A7WYUCOR8NZYG,,5.0,My cats love this food. So does the dog unfortunately.,"08 16, 2017",Five Stars,True
p2,B0009YUI6I,A3UDB2MXSU2EFI,,4.0,"My cats hated it, would not eat it at all. I gave to someone else and their cats loved it. Go figure.","08 15, 2017",Blue is a great brand,True
p2,B0009YUI6I,A2ZAECQVL2E9YU,,5.0,Cats love it,"08 14, 2017",Great product,True
p2,B0009YUI6I,A3KZ2M3TMK7R5Q,,4.0,I've been feeding Blue kibbles for a year since I got her as a kitten. She always eats it up right away. However regardless of which variety of cat kibble she usually spits out the darker LifeSource bits. So not sure if that's so great since that's marketed as one of the highlights of this brand of cat food.,"08 11, 2017",Spits Out LifeSource Bits,True
p2,B0009YUI6I,A3LYYV51U56J5I,,5.0,"The only food my cat can digest.  It works. No more loose stools and daily vomiting. But she doesn't like it.  It's been a process getting her to eat it, but finally she is.","08 10, 2017",Only food my cat can digest.,True
p2,B0009YUI6I,A3KR6EQUJRJHTL,,4.0,"The cats like it, but they're lousy at writing reviews.

Small bites of food in two colors, which means sometimes they don't like the darker pieces and spit them out.  I think that's more a factor of feline weirdness than food quality.

Edit: I don't normally do this,but I'm editing my review downward as my cats stopped eating this food.  I switched to a lesser brand, grain free, and they're snarfing that down like nobody's business.  I'm not sure if there was a formula change somewhere along the way, but they stopped liking this one over the time I was purchasing it and I've since switched.","08 10, 2017",Three out of three tails up!  Kinda... Changed as I was using the product.,True
p2,B0009YUI6I,AGNH1O6ALLMIT,,5.0,Item came incredibly fast and item was exactly ad described.,"08 9, 2017",Five Stars,True
p2,B0009YUI6I,A35XAUBFJYSPBD,,5.0,my picky cat likes it. . . . but not for every single meal. Still waiting to find the dame in salmon flavor,"08 4, 2017",My picky cat likes it.,True
p2,B0009YUI6I,AAFO4MOIRQNQK,,5.0,"great cat food,great price,I have a 20 yr. old cat,she is much loved and very spoild,she think this food is the ""cats meowed""she just loves it.","08 3, 2017",My cat loves it.,True
p2,B0009YUI6I,AKDOGPU4NVYD,,4.0,it has stopped the loose stools but one cat still has wheezing when he eats it.,"08 3, 2017",Four Stars,True
p2,B0009YUI6I,A1V697R3M0DS0W,,5.0,This seems to be working well for my cat with the sensitive tummy.  She's not throwing up as often.  Which is a relief to me and my carpets!,"08 1, 2017",This seems to be working well for my cat with ...,True
p2,B0009YUI6I,A3KFX20SJT4R58,,5.0,"Love the food for my cats, what I don't love is that the price just jumped up 6.00 per bag! Won't be buying it here anymore!","07 31, 2017",Love the food for my cats,True
p2,B0009YUI6I,A3GEEGNKUC3ADC,,5.0,My cats love this food almost too much!!,"07 30, 2017",LOVE IT!!,True
p2,B0009YUI6I,A371NEBLASHBTY,,5.0,"My cat Lucy loves this Blue Buffalo Indoor Health cat food.. So much she has gained 3lbs! I actually have to restrict her intake. I used to let her free-feed and I think she was eating too much. She was 7lbs when I got her and is now 10lbs. I now give her between 1/3-1/2 cup daily and she has lost her little ""pooch"". She has a very shiny, smooth coat and I will continue to feed her this food.","07 28, 2017",My cat Lucy loves this Blue Buffalo Indoor Health cat food,True
p2,B0009YUI6I,A158STHNMJCKE2,,4.0,"all four foster cats eat it and they don't eat every food. With four bags, I buy a couple bags when it goes on sale. I would watch what sellers you buy it from though, I have gotten some bags that the cats seem more reluctant about then others. One less star for inconstancy.
They  like this brand in every flavor so far.

After some research long ago and volunteering at a wonderful humane society, I decided long ago never to go back to the purina and iams brands.","07 28, 2017",They like this brand in every flavor so far,True
p2,B0009YUI6I,A2A9LDBWU6NJS9,,2.0,Cats didn't like this at all. Very disappointed.,"07 26, 2017",Disappointed.,False
p2,B0009YUI6I,A1EQ0UJXC7CF4P,,4.0,Cats love it but still its over priced. I switched brands.,"07 21, 2017",Cats enjoyed it,True
p2,B0009YUI6I,A3BPXBGUUJSLBQ,,5.0,Great product for my cats.,"07 21, 2017",Five Stars,True
p2,B0009YUI6I,A2HB96XAEWX564,,5.0,Cats love it and have not throw up since starting it.,"07 20, 2017",Five Stars,True
p2,B0009YUI6I,A2UTJO68RD1QC4,,1.0,I tried to food cuz they told me at petco would help with my cats uti and it was all lies it made it much worse and on top of that gave my cats severe dandruff and they started to shed way way way worse!! My cats has never had dandruff I used to feed them canadae salmon base food and it was amazing but I stopped going to petco to get them I don't like leaving my house too much. So I decided to go to petsmart and they told me to try this food so I ordered it and it's just been awful honestly acouple of years ago my cats used to be on this food the wildlife ones and it was fine now it's just making. Them sick and their coat unhealthy I am very allergic to cat dandruff now I can't even pet my own cats thanks to this food and I usually don't leave reviews but I had to this time to warn people about this higher brand of dog food that just sells you lies,"07 19, 2017",Makes my cat sicker,False
p2,B0009YUI6I,AIV87GWGOC7DM,,5.0,Excellent cat food. My cats never get tired of eating it.,"07 18, 2017",Excellent Cat Food!,True
p2,B0009YUI6I,A38TUE6CZKJUYI,,3.0,After a while my cats developed sored on their skin and became excessively itchy. She is allergic to corn and gluten. We had to switch brands. I am hoping that the hair will grow back that she ripped out itching.,"07 16, 2017",This use to be my favorite brand,True
p2,B0009YUI6I,A3T41E7LHYW6XD,,5.0,My cat no longer throws up after introducing him to this.,"07 14, 2017",My cat no longer throws up after introducing him to ...,True
p2,B0009YUI6I,AJ5HDHHK4JDRJ,,5.0,"My cat usually doesn't eat diet food, but he loves this stuff!","07 14, 2017",Five Stars,True
p2,B0009YUI6I,A27JY7TY3ZSVD3,,5.0,Cat loves this brand.,"07 10, 2017",Yup,True
p2,B0009YUI6I,A2U51ZWSPPMXWZ,,1.0,"Poison - updated after both our girls became very very sick.  We even quarantined them in separate parts of the home because we were not sure whey they kept vomiting.

After a few days we took them to the vet and after hundreds of dollars in tests they both came back ""dehydrated"" but no severe issues.

At the recommendation of the vet we adjusted the cat food to another brand ""Purina Pro Plan"" also purchased here on Amazon.

Both girls are back to their normal selves. No more excessive vomiting. No more loose stool. No more lethargic behavior.  No more dehydration!

Seems the quality control is low on this brand.  :/.

Just a warning -","07 9, 2017",Poison - made two of our girls severely sick,True
p2,B0009YUI6I,A14ZTI4QBW4W2F,,5.0,"My cats loves this food. The pieces are small and very easy for them to eat, since they are small cats. I have tried her on many brands and this one seems to be the one that was she will eat on a consistent basis. She has eaten it for about a year now, so I don't buy anything else for her except her treats. Those are Blue Buffalo as well. She doesn't like the lamb and rice flavor, but, she does like the chicken and rice flavor. It has natural ingredients  that are good for your cat, so you feel good about what you're giving them. I do recommend this cat food.","07 7, 2017",My Daisy Loves It!,True
p2,B0009YUI6I,A2R3BUIRQSC93L,,5.0,small pellets- great for the little kitteh Leia,"07 7, 2017",Five Stars,True
p2,B0009YUI6I,A1KE5HHCCIK57P,,5.0,"My fatty cat lost weight on this which is a huge relief. Yay~

October 2017: I thought after she lost weight I could mix in some tastier food too, but sadly she got tubby again and now I'm struggling to correct that :(","07 5, 2017",Five Stars,True
p2,B0009YUI6I,A1O6QV4GCSBUI7,,5.0,I have been feeding my cats  with this product for 16 years. They love it & have been very healthy.,"07 2, 2017",They love it & have been very healthy,True
p2,B0009YUI6I,A2TC27MQ3LSBC5,,5.0,"Highly recommend! This cat food kind of remind me of goldfish food, the pebbles are small and round. My cat loves it! She is a picky eater but she eats all of it and keeps wanting more!","06 30, 2017",Highly recommend! This cat food kind of remind me of ...,True
p2,B0009YUI6I,A3BJBMCE70YIKQ,,5.0,Works well for my cat.,"06 28, 2017",Five Stars,True
p2,B0009YUI6I,A2HCNUY40FKMXA,,3.0,"Blue is good as far as nutrients and my pets enjoy, but they do not closely regulate toxins going into your pet food like mercury content. Try something like canidae for safer pet food.","06 25, 2017",Blue brand only okay.,True
p2,B0009YUI6I,A175XRBOKELZJ8,,5.0,"Meet Norm. That's short for Norbert (our dayghter named him). He's about 12. He's a 12 year old neutered male siamese type rescue who lives both in and outdoors. He used to barf a lot. I thought it was from eating bugs, mice, snakes anda lot of other gross stuff. (yes, he's seen the vet - its not worms, cancer, etc) .

So, one day we were getting low on cat food and rather than go to the local pet store (where a barely trained 18 year old would recommend whatever was going to win them some sales contest) I started looking on Amazon. I ran across this and thought ""I wonder- could anything stop Norm from vomiting 2-3 times a week? THIS DID!

It also has enough omegas to keep our other rescue (a 3 legged tailless black manx) from looking like Dandruff Girl. I'm sold on the Sensitive Stomach Blue Buffalo food! And I'm saving so much time cleaning up barf- he's thrown up just twice since we got this and once was when he ate ALL the dog's food (ugh!)","06 22, 2017",Sensitive Stomach Flavor is Great for ALL cats- Esp Barfers!,True
p2,B0009YUI6I,A1KNRFFLBFV26Y,,5.0,Great price and the cats love it. Must be pretty filling as well since neither of our cats will over eat it. We give them the suggested portions and they don't typically finish it off till the next meal time.,"06 21, 2017",Great Buy and Cats Like it,True
p2,B0009YUI6I,A3DIOGMGBJB50V,,5.0,Vet and humane society recommended.,"06 17, 2017",My cat loves this...,True
p2,B0009YUI6I,A2QRBW19G0G7NG,,5.0,My cat Ginger lost a lot of belly fat with this brand of dry food. i also managed her over all portion control and daily exercise routine. This dry food does suit her better than all the other brands.,"06 16, 2017",This dry food does suit her better than all the other brands,True
p2,B0009YUI6I,A3P7083Q3M88CK,,5.0,My short hair cat had never been one to get hairballs until recently she was suddenly getting them almost ever night. I bought this food and they've stopped!,"06 15, 2017",No more hairballs,True
p2,B0009YUI6I,A2CH7D7568YXJF,,1.0,"Within 6 months of using this food our cat got a large bump on her head, which upon further investigation turned out to be an abcess. We took her to the vet,  and she needed 6 weeks of antibiotics (longer than the usual 2 week because the infection was so deep). The vet said she may be allergic to the food we've given her, making her more susceptible,  and suggested we switch her to a ""limited ingredient"" cat food instead. I followed her advice and have switched to ""Instinct: Limited Ingredient Cat Food - Turkey flavor"" and she's been fine ever since. No more bumps appearing on her skin or anything.

I don't know what she could be allergic to in Blue Sensitive Cat Food,  but judging on the UTIs and such that other cats are suffering from it sounds like a change needs to be made. Until then be very careful. Double check your cats allergies.","06 11, 2017",Be careful of cat allergies!,False
p2,B0009YUI6I,A3NYMQSHMGIICM,,5.0,"Our 2 picky cats love this food. We switched them right to this (from cheap shelter food) when we got them and we noticed a huge improvement in the smell and quality of their litter box presents over the first week of being home. It's great for their fur too which became much silkier and smoother. They've never had any reactions or digestive issues from this and we've been feeding them this for about 4 years. If the cats are happy and healthy, we're happy!","06 8, 2017",Cats approve,True
p2,B0009YUI6I,A1YKKKW56ZOD02,,4.0,Good for my senior kitties. They have sensitive stomachs and this does not upset their stomachs,"06 5, 2017",Four Stars,True
p2,B0009YUI6I,A36YAYK8CWHO8K,,5.0,Both my cats loved the dry food.,"06 5, 2017",Five Stars,True
p2,B0009YUI6I,AUUZEJBMJK62B,,4.0,cat loves it,"06 2, 2017",Four Stars,True
p2,B0009YUI6I,A2C07FQOLBLOQL,,5.0,"I worked at the big (smart) pet store chain for 10 years, in 3 different states, so I've had plenty of opportunity to try a lot of foods... My Maine Coon used to throw up every single day. A few weeks of this hairball food, and she hardly ever has a hairball come up, never throws up food anymore unless she inhales it (a slow feeder works for this problem). The cats just poop the hair out now. My big orange garfield rarely has hairballs. It happens like twice a year! They are both so shiny and healthy on this food! My Maine Coon has been on Blue ever since I adopted her at 4 months old. She started on the dry and wet kitten food and now eats the dry hairball food exclusively.","06 1, 2017",Happy furry kitties,True
p2,B0009YUI6I,A3O4X80N9DX2F0,,5.0,"I am very happy with this cat food, my cats love this brand over many others we tried.","05 30, 2017",Five Stars,True
p2,B0009YUI6I,A3LSAIGL10RP4W,,5.0,CATS ATE IT JUST FINE.,"05 26, 2017",CATS ATE IT.,True
p2,B0009YUI6I,A271OVG3BCCXHF,,5.0,"My cat was having an allergic reaction to her food and that took me a long time to figure out. I tried different formulas, but this was the first to help her with the hacking and wheezing. I'm sticking to this. Also, you get a pretty big bag for this price. Makes it the same cost as the other crap I was buying.","05 24, 2017",What a difference quality makes!,True
p2,B0009YUI6I,A7FMCAWOG8N36,,2.0,Nope. My cat wouldn't eat it.,"05 23, 2017",Sorry,True
p2,B0009YUI6I,A1AP1DBBLNNXFL,,5.0,This product is amazing my cats love it and I love it too makes their coats really nice and shiny,"05 23, 2017",This product is amazing my cats love it and I love it too ...,True
p2,B0009YUI6I,A2PYYZ2CUAEU93,,5.0,"The cats seem to really like this food, great that we can purchase it off Amazon and simply have it delivered right to the house.","05 23, 2017",Healthy Cats,True
p2,B0009YUI6I,ARCZ5X9G71WQM,,5.0,Cats love it.,"05 21, 2017",Five Stars,True
p2,B0009YUI6I,AEH61C061IC2U,,5.0,"MY CAT LOVES BLUE FOOD. ALL NATURAL, HEALTY AND NOT FILLED WITH BY PRODUCTS AND HARMFUL CHEMICALS. ITS EXPENSIVE BETTER MUCH BETTER THEN THE OTHER STUFF OUT THERE.","05 19, 2017",ITS EXPENSIVE BETTER MUCH BETTER THEN THE OTHER STUFF OUT THERE,True
p2,B0009YUI6I,A1MA4I6IDSP11R,,3.0,One cat loves it and it does help with weight control.  It was disasterous for myvotger cat.  Caused him to grow urine crystals.  Had to switch him to a better balanced dietary choice.,"05 16, 2017",Had to switch him to a better balanced dietary choice,True
p2,B0009YUI6I,A1N48A650JW0QH,,5.0,"My senior kitty has always had stomach issues. It seems like everything makes him get sick. I even took him to an internal medicine specialist and they didn't find anything wrong. SO, I have always just kind of tried to manage and live with it. Science Diet seemed to help a little but never really did the trick. I read the reviews on this and tried it and I cannot believe that he has rarely gotten sick since! This food has been such a blessing! I highly recommend it!","05 15, 2017",THANK YOU!!!!!,True
p2,B0009YUI6I,A3I7H4NY2F9TRS,,4.0,"My cat does really like this food. The first ingredient is deboned chicken, so it's immediately better than most commercial brands. It also does not have corn (which is great because corn is a completely unnecessary ingredient for cat food).

Coupled with the convenience of dry food, it makes this food one of my favorites to get for my cat. It is easier than feeding raw if you don't have that much time.

Also, I put some water in the kibble or mix with wet. Constantly using dry is bad for your pet's kidneys!","05 11, 2017",Great food to mix with wet. First ingredient is chicken!,True
p2,B0009YUI6I,A39WMIUJSCX9S6,,5.0,I had used another flavor of Blue and the cats liked it but this flavor they love! I changed to this flavor because it was designed to control hairballs. Time will tell if they have less hairball vomiting.,"05 10, 2017",Cats love it!,True
p2,B0009YUI6I,A28NUJ8U4KQK6N,,5.0,"Bigger bag than I thought it would be. My cat loves it and looks and seems healthier, he has a lot more energy since he is 9 years old","05 6, 2017",Great product,True
p2,B0009YUI6I,AA1UXLQ5C2S3A,,5.0,"My cats love this dry food, even the picky eater. I feel it is better for them than other dry foods.","05 6, 2017",Cats love it,True
p2,B0009YUI6I,AX5HUVVMREU1G,,3.0,Cat prefers the Kirkland food.,"05 4, 2017",Three Stars,True
p2,B0009YUI6I,A1CDAFXOCBUXW6,,4.0,Cats like it....ingredients are better than many other brands.,"04 30, 2017",Good for kitties!,True
p2,B0009YUI6I,AHPALOLJMG7RL,,5.0,"I've looked at a lot of dry cat foods and some of them are just straight up awful. This is one of the better ones, with fewer sketchy meats and processed carbs. But I've recently realized dry cat food is still bad for cats ... I'm only giving this 5 stars because most pet cats are subjected to even worse foods, even though the very concept of dry cat food is probably an abuse to them.","04 30, 2017","Better than most dry cat foods, even every dry cat food is probably terrible for cat health",True
p2,B0009YUI6I,ABMUKNMMLXM66,,5.0,"Very fresh, expiration date well into the future.  Securely packaged and arrived with no damage.  Cats love the taste and since this dry food is round (about the size of peas) it works very well in my automatic feeder.","04 29, 2017",No complaints,True
p2,B0009YUI6I,A21MKZPWTBATUD,,5.0,love this food for my babes,"04 28, 2017",catfood,True
p2,B0009YUI6I,A3PLCBWA62TQWD,,2.0,"After my cat started having intestinal problems, my vet said they do not recommend this brand.  I don't know why but I know I won't be feeding it to my cat in the future.  Maybe other cats do fine on it but mine did not.","04 27, 2017",Not recommended by my Vet,True
p2,B0009YUI6I,A3CCSRAC9UNM42,,4.0,expensive but the cats do like it and one really needs weight control. of course when introducing a new food I do it slowly mixing with the other food. all cats have different tastes so I'm sure it's not for every cat.,"04 19, 2017",good quality.....pricey,True
p2,B0009YUI6I,ARJJRKMUJ3LEP,,5.0,My cat really likes this cat food and she is quite picky.  Also a good price.,"04 19, 2017",Also a good price.,True
p2,B0009YUI6I,A1BKB58AN78HR0,,5.0,Premium food with antioxidants.,"04 18, 2017",My cats love it!,True
p2,B0009YUI6I,A3FGURL4NKGWMB,,5.0,"I was skeptical my cats would not eat this, but to my surprise, they loved it.","04 18, 2017",they loved it.,True
p2,B0009YUI6I,A1T1H0J0Y4XKNK,,4.0,"Great brand, but hardly affordable if I want to make my mortgage payment.  But a better deal than in the fancy pet store.","04 17, 2017","Great brand, but hardly affordable if I want to ...",True
p2,B0009YUI6I,A1RQM7XR77561S,,5.0,"At the tender age of 11 months we switched Buddy over from kitten food to adult food. He was gaining too much weight according to the vet at 13.5 pounds. We were impressed by the reviews and chose this food as we wanted to continue on with a dry food only diet, which he appears to thrive on. He drinks plenty of water. We mixed a little bit more each day in with his kitten food until the change was complete and have not noticed any change in his eating habits or litterbox! I would highly recommend this food but such is the nature of cats that yours probably won't like it! he, he...","04 17, 2017",Buddy Approved Adult Food!,True
p2,B0009YUI6I,A3PKZ1TCEQQX0C,,5.0,"Don't know if it's gotten my fat cat to lose some weight, but she does love eating it!","04 17, 2017",but she does love eating it,True
p2,B0009YUI6I,A1DWUWYOB13U4Z,,4.0,My cat doesn't like the taste I have to wet it and mix it with chicken to get her to eat it . I like the ingredients and wish she would eat it.,"04 17, 2017",My cat doesn't like the taste I have to wet it and mix ...,True
p2,B0009YUI6I,AJ2KQ7ZJAMC6D,,1.0,I ordered this stuff after reading good reviews and wanting to switch to a food with better ingredients for my cats. After slowly making the switch my cats still had loose stools. I thought maybe they just needed time to adjust so I kept them on it for a bit. After a few weeks of on and off runny stools they all started vomiting as well. I ended up switching them over to taste of the wild and they have had no issues what so ever.,"04 12, 2017",NO!,False
p2,B0009YUI6I,A1MGXHEYOTJQTD,,3.0,I am sure a good product but my kitty didn't like.,"04 12, 2017",Three Stars,True
p2,B0009YUI6I,A2RX02J6GSJLF3,,5.0,"I was feeding my cat Meow Mix and, as most know, it's a very problematic cat food. Lucky for us our cat didn't get sick to the point of needing medical help. Really only his poops stunk more than usual and he went to the bathroom more. He was also very restless and always trying to eat our food or the other animals foods.

I saw this on sale and decided to make the switch. It came in yesterday and he was all over the bag. He immediately ate the four pieces I let him try. The kibble are small pellets and kinda smell like fish food. My cat doesn't seem to mind and has been far more calm and cuddly since switching over.

I don't think I'll ever switch to any other brands.","04 8, 2017",Love it!,True
p2,B0009YUI6I,A68O0769YVMAQ,,1.0,Thought I'd try this blue brand for my 3 cats since I was trying the dogs on Blue also and immediately a was picking up vomit each meal and started noticing that all 3 cats were leaving behind the blue in the bowl but eating the other purina food that was mixed with it. Tried to return to Amazon but they didn't accept returns not this. Had to throw away the whole bag. Staying with Purina.,"04 6, 2017",Didn't get good results for my 3 cats,True
p2,B0009YUI6I,A1A5VHOJX7TGHJ,,5.0,This product really works. My kitty doesn't have near as many stomach issues as she did before. Love this product,"04 4, 2017",Love this,True
p2,B0009YUI6I,A1TORIF8TTI8YY,,5.0,"We've been using other groc store ""premium"" brands for decades and even with the sensitive systems variety, poor Merlin and Leo yakked constantly all over our floors, shoes, furniture. Rugs ruined (stained) etc. Merlin lost 10% of his body weight in the past year and testing said nothing major was happening so we were getting pretty concerned. The vet gave us special food but not a 1 of the 3 would touch it. (just as well at $100 a month for the 3 of them) We'd tried everything of any quality in the grocery store so I thought maybe Blue Buffalo? I got a bag of the indoor chicken/brown rice variety from Amazon and not only were they jostling to get to the bowls but not one of them has been sick in the past 3 days. 3 days without cleaning up cat yak is very good around here. They also have a sensitive stomachs variety but so far so good. It has veggies and fruit so I was kind of hesitant but they love this stuff and the cranberries and blueberries will be good for their little old men bladders.
So, if you have a kitty who is prone to stomach upsets, this is a food we can highly suggest you try. It's so nice to see them not feeling nauseous! By my calculations we'll feed the three of them for about a dollar a day.","04 4, 2017","No more cat yakking! Happy kitties, happy people.",True
p2,B0009YUI6I,A9N9O5F1AJ35O,,4.0,cats seem to love it!,"04 4, 2017",Four Stars,True
p2,B0009YUI6I,A3AW6BF0KV6U5A,,5.0,Great price.,"04 3, 2017",Five Stars,True
