product_id,asin,review_id,product_title,star_rating,review_body,review_date,summary,verified_purchase,review_date_iso
p1,B0000AH3RM,A328GQJKMWN3UM,,5.0,I received a sample of this for my honest review. My kitten (3 months old) absolutely loved this food! I feed her 3 times a day and each meal there was nothing left in the bowl! I like that the food in this product is actual food and is good for my fur baby! Winifred gives it 5 stars and I agree!! Attached a photo of her after getting her belly full!,"06 21, 2016",Winifred Loves It!,True,2016-06-21
p1,B0000AH3RM,A1HTZK496EHQ8R,,5.0,"Our cat loves this food, even more than her wet meals. I suspect it is a taste preference, either your cat likes it or not. We've been using for over a year since the transition from kitten food and cat is healthy and happy.","05 2, 2016",Works for our cat,True,2016-05-02
p1,B0000AH3RM,AZ4XVHAKNMWHA,,4.0,My cat likes this food.,"04 29, 2016",Cat likes it!,True,2016-04-29
p1,B0000AH3RM,A2FP2W2J7ZL5E,,5.0,My cats surround the box when this is delivered. They love it and I think it's better for them than a lot of the other brands.,"04 29, 2016",They love it and I think it's better for them than ...,True,2016-04-29
p1,B0000AH3RM,ATDNAHWNZGHCJ,,5.0,"Cat loves it, I love it.","04 20, 2016",I love it.,True,2016-04-20
p1,B0000AH3RM,A1DWCV364HR156,,5.0,"Our cats have been eating this for years now, and they love it.","03 22, 2016",Purina One,False,2016-03-22
p1,B0000AH3RM,A344M4952B9D8Y,,5.0,My cats love this.  I switched from Fancy Feast - price just went up toooooo much here on Amazon.  I now buy this in the 22# size.  4 cats eat lot and 2 of them are over 20# - maybe they should eat less??  :-),"03 15, 2016",Great product,True,2016-03-15
p1,B0000AH3RM,A2XEL1RMC9V23D,,5.0,Shipping time perfect and package great as well product!,"01 29, 2016",ALL PERFECT!,True,2016-01-29
p1,B0000AH3RM,A32FRXXZ27AOY1,,5.0,"I started to buy this food as a cheaper alternative to feed the strays I take care of vs the exorbitantly priced stuff I buy for my indoor cats. The strays rumble with happiness as soon as they see me step out onto the porch with this food, and they eat it right up. I put out a bowl inside to see if my indoor cats would like it to, because $40-50 per 10lb bag of the food I was feeding them was becoming silly expensive. They voted with their tiny tummies, and this food won the day with a crushing victory.

I have a maine coon that weighs 15.6 lbs and he loves both the Chicken/Turkey and Salmon/Tuna. I have another domestic shorthair that I took in from being a stray when I found out she had FIV. She's gone up from a sick 6.0 lbs when I took her in to a healthy and happy 9.0 lbs eating the Chicken/Turkey and Tuna/Salmon.

And further, this actually smells like the cats enjoy it. I went vegetarian last year, and sometimes I get jealous of the cats as I'm scooping this out (I always keep 2 10lb airtight containers full of this) to feed them, and I'm almost tempted to have some.

Huge extra bonus, this is always on sale at my local supermarket, and while it is more expensive there vs. Amazon, it is still inexpensive vs other foods, and means I never have to worry about running low and having to scrounge for something else the cats will enjoy.

I do sometimes notice the food looks different from the supermarket vs. from amazon, but there seems to be no difference in smell, and the cats show no preference for amazon bought bags or store bought bags.","01 21, 2016",The strays rumble with happiness as soon as they see me step out onto ...,True,2016-01-21
p1,B0000AH3RM,AOEJKB7Z2AMEM,,5.0,healthy and delicious for my cat. easy and prompt delivery,"01 15, 2016",easy and prompt,True,2016-01-15
p1,B0000AH3RM,A2TRRYYCPKMA9D,,5.0,My cats love this dry food and they can be picky eaters.,"01 4, 2016",Great dry cat food,True,2016-01-04
p1,B0000AH3RM,ALWKW6O7I3IHU,,5.0,When the price is right this is a good cat food.,"12 22, 2015",5 star.,True,2015-12-22
p1,B0000AH3RM,A1UUPKHLG9MR9L,,5.0,"Our cats like this food and do really well on it.  We have one that used to throw up a lot on other foods with more fillers, and now she very rarely vomits.  I also like that it arrives right on schedule with my subscription and I don't have to carry it into the house.","12 8, 2015","Mmm, Kibble",True,2015-12-08
p1,B0000AH3RM,A2OEKVIP23C5IO,,4.0,this was sent to a cat rescue center the cats love it I am told. I also feed my cats Purina One,"11 29, 2015",... was sent to a cat rescue center the cats love it I am told,True,2015-11-29
p1,B0000AH3RM,AFYRSH9DFLKKB,,5.0,We actually feed this to our hedgehog. he does quite well on this product and loves it.,"10 28, 2015",Five Stars,True,2015-10-28
p1,B0000AH3RM,A2HOPYNO8PMUHP,,5.0,"My kitties like this food and they all scream for their one handful at night. My vet said no hard food, but tell my cats that, especially Davie, who gets really angry and demands it. If I don't give it to him, he's a terror and goes on my dresser, purposely knocking things over until I get up and give it to them. He's got me trained. Don't forget the wet food and use this as supplemental. All my cats are thin so although the vet says dry food makes kitties fat, my kitties are skinny enough to have and enjoy their treats.","09 27, 2015",My cats like this brand and I've got 3,True,2015-09-27
p1,B0000AH3RM,A136LRUR0RDH9J,,5.0,"One of my cats had a problem with loose stools.  I know, yuck!  After trying many different ""premium"" foods with no change, (yes, I gave her time to adjust after each change) I decided to give this one a try.  The results were immediate.  Her stools are properly formed and less odorous.  Both of my cats enjoy the food and I'm happy they are healthy on a food that is reasonably priced!","09 23, 2015",Great stuff!,False,2015-09-23
p1,B0000AH3RM,A3SG97FFQ2VTQB,,5.0,"miaaw miaaw miaaw, taste better than a mouse!, miaaw!","09 19, 2015",MIAAW,True,2015-09-19
p1,B0000AH3RM,AF3DNUOTLVAOU,,5.0,great price...fast delivery....cats love it,"09 4, 2015",Five Stars,True,2015-09-04
p1,B0000AH3RM,A2MGPPR2WMV0GW,,5.0,Cats find Purina One tasty. I buy this every once in a while and they always enjoy it.,"08 25, 2015",Cats enjoy it!!,True,2015-08-25
p1,B0000AH3RM,A2BCESAOP7FGY3,,4.0,"Good value, my cats seem to digest it well and enjoy the taste.  I do separate it into sealed containers once it's opened, because it takes a while for my 2 cats to consume it.","08 11, 2015","Quality food, good value, cats like it!",True,2015-08-11
p1,B0000AH3RM,A11FWFZNI2VQT,,5.0,My cats love it and are doing well on it. Good good.,"06 14, 2015",Good cat good.,True,2015-06-14
p1,B0000AH3RM,ANEMCCCPZ2JWN,,4.0,good price for cats favorite,"05 29, 2015",Four Stars,True,2015-05-29
p1,B0000AH3RM,A3NTOEKD5HZOJW,,5.0,"Good quality, a bit pricy but love the free shipping and my cats love it.","05 23, 2015",Five Stars,True,2015-05-23
p1,B0000AH3RM,A1O9N5QDQJ0VKV,,1.0,"I have two cats, and one of them throws up every time he eats this, even if it's only a couple pieces. Will not be buying again. Switched back to Blue Buffalo.","02 19, 2015","I have two cats, and one of them throws ...",True,2015-02-19
p1,B0000AH3RM,AYNGZF29K8YOC,,5.0,I save $1 on this buying it online & it gets delivered to my door. Who could ask for more?! My cats love it but I go through 3 bags a month! But it's a great product.,"10 15, 2014",My cats love it but I go through 3 bags a month,True,2014-10-15
p1,B0000AH3RM,A3LDPF5FMB782Z,,4.0,"Purina One SmartBlend dry cat foods are premium quality food at a moderate price.  But, check around for the best price.  Some stores in my neighborhood sell SmartBlend at very reasonable prices, yet some area pet stores sell it for much higher prices.  It pays to shop around.

Purina One Smartblend foods use premium ingredients.  My cat likes the three flavors she has tried, and is beginning to get a tad plump.  I have started limiting her to 3/4 cup a day to prevent her from OVERLY enjoying her food.

Purina uses feeding tests with cats to ensure that its formulas are healthy.  Some brands selling for TWICE the price do not do actually feed their food to cats.  They simply state on their packages that their formula meets published standards for feline nutrition.","10 12, 2014",A High Quality Dry Food For Cats - Shop Around For The Best Price,False,2014-10-12
p1,B0000AH3RM,A45HM3VU3C3U2,,2.0,"Purina no longer makes Smartblend Chicken and Rice.  You will receive Chicken and Turkey which my cats won't eat.
Luckily I found Purina ProPlan Chicken and Rice . I had to switch to that.","10 11, 2014",Purina no longer makes Smartblend Chicken and Rice. You ...,False,2014-10-11
p1,B0000AH3RM,A995Y1O57XQ0X,,1.0,"I received the Chicken and Rice formula, not the Chicken and Turkey that my cats love. Not returnable, so I emailed Amazon to see what can be done. Deceiving description. Title says Chicken and Turkey, but description says Chicken and Rice. Have to see what Amazon will do for me.","10 2, 2014",Not as described. Rice not Turkey,True,2014-10-02
p1,B0000AH3RM,A3LTO6J47IQWQB,,5.0,"Doctor said I needed more fiber in my diet.  I hate this stuff but the cats just love it.  Try it on your cats first.

One really good thing is that our cats don't barf this up as much as other foods.  You can buy the really expensive stuff and they barf it up.  Buy this and they don't barf as much.  Saves on carpet cleaner which is good.  I had been tempted just to feed my cats carpet cleaner and take out the middle step but the vet said this wasn't a good idea.","09 14, 2014",Saves on carpet cleaner,True,2014-09-14
p1,B0000AH3RM,AT7C4BDSU4872,,5.0,"Well, It's been months since I purchased this item and my cat is still alive. 5 stars.","07 28, 2014",Five Stars,True,2014-07-28
p1,B0000AH3RM,AK9Y5HY7QE7HM,,4.0,"Well, I don't like it per say, but the cats seem to really enjoy it.  >^-^<

I have a colony of semi-feral cats that have all been TNR (trapped, neutered, and released) in my backyard.  They are assorted ages and sizes, I feel comfortable giving this to them, because I think it is probably meeting all of their needs.","07 6, 2014",I like it,True,2014-07-06
p1,B0000AH3RM,A1VOIQ29Q1EO1V,,5.0,"My cat just gobbles this food up! We were feeding my cat Scamp Fancy Feast dry cat food that he loved until the last bag. That food changed in shape, color and odor. It became offensive to me and the cat went on a hunger strike. So I had to do something and fast.

My dog loves his Purina Smartblend dog food so I decided to switch my cat to their cat food. And I am so glad that I made the switch. The smell is not offensive, I like the tan and brown pieces in two different shapes.
It has only been a little over a week since Scamp has been eating this new food and when he was at the Vet today, I was told what a luxurious coat my tabby cat has.","06 26, 2014",Big Hit!,False,2014-06-26
p1,B0000AH3RM,A30GIINXBS0REX,,5.0,We have been feeding Purina One to our cats for many years and remain very satisfied with the product. Buying from Amazon means no road trip and Prime makes it better.,"06 26, 2014",Have used it for years,True,2014-06-26
p1,B0000AH3RM,ANFKX7IYQOD9D,,5.0,"Good ingredients, meat is the primary one. Cat seems to enjoy the taste and is healthy and happy. I would recommend any Purina One products.","06 2, 2014","Good ingredients, cat is happy",True,2014-06-02
p1,B0000AH3RM,A1ZJBDO0KG0E34,,5.0,This is a great bargain and my two cats love this food. I like the fact I no longer have to lug a big bag of cat food from the store.,"04 27, 2014",My Cats Favorite,True,2014-04-27
p1,B0000AH3RM,A29X3NUJIQ2D4H,,5.0,I purchased this item on a wish list for the Michigan Humane Society but never used it myself. They must have used it in the past and had good luck with it and that is why is was on their wishlist.,"03 22, 2014",Purina One Smartblend,True,2014-03-22
p1,B0000AH3RM,A24W75DFB1CBTE,,5.0,"This is the only brand and flavor of this brand my cats like. I have shlepped all over my little town looking for at times. So the light bulb came on and there it was and ordered not even sure how the price was. Arrived with prime in 2 days, checked the local Wally world, no price difference. Fast, easy and a lot less moving of 22 pounds, whats not to love. The cats are happy too.","03 22, 2014",Can't believe I never looked for on Amazon before!,True,2014-03-22
p1,B0000AH3RM,A2YH6TQTCF2IWF,,5.0,I use this for Hedgehogs and they love it!! I really enjoy it as well when its on sale for 23.00 a bag verse 33.00 so keep an eye on the sale price,"02 1, 2014",Great food,True,2014-02-01
p1,B0000AH3RM,A1XHCNQGI0TCHC,,3.0,"I am not the one that should review this. If my cat could talk he would say, it's food any yogurt in the house?","01 5, 2014",cat likes it,True,2014-01-05
p1,B0000AH3RM,A2WEA10GPFHAJM,,5.0,"I've tried soooo many different brands of food, and Purina One is by far the best over-the-counter food for my cat's tastebuds and health. Their waste has improved so much, and their favorite flavor is the chicken and rice. Their second favorite is the same brand, but tuna and salmon. I will always buy this food, because it helps keeps the cost down on medical bills in the long run. Thank you, Purina One, for making a quality food without all the garbage that most other cat food has in it today.","10 1, 2013",10 Cats & They All Love it!,True,2013-10-01
p1,B0000AH3RM,AG9ETGPKXG1VL,,5.0,All my cats love this food. a bit too much. some got fat and i had to portion their food!,"09 18, 2013",always been good,True,2013-09-18
p1,B0000AH3RM,A1QIYNZUHV2YXW,,5.0,All my cats - the indoor pets and the outdoor ferals - LOVE any and all of Purina's One Smartblend. There's no stomach upsets nor litter box troubles.,"07 26, 2013",Soooo Good Say the Cats,True,2013-07-26
p1,B0000AH3RM,A1MXLJGL8UI4TB,,5.0,This is a great cat food. All 3 of my pure bred cats love it and it is the recommended food for my hedgehog as well. He chows a lot of it down considering his size!,"06 24, 2013",Excellent Cat Food,True,2013-06-24
p1,B0000AH3RM,A18WPXJTCCWZFR,,5.0,"Have trid many flavors, types of food. This one does not make my cats throw up or have the runs.","06 10, 2013",Cats love it.,True,2013-06-10
p1,B0000AH3RM,A1YRIE0SGJ1PFQ,,5.0,Purina Smartblend Cat Chicken and Rice is the ONLY dry cat food my cat can tolerate...and she also enjoys it. I have tried many of the various dry cat food blends... the dry food for sensative stomachs... for hairball problems... even the other Purina cat foods for increased nutritional blends... All of these my cat could not tolerate... she kept throwing up... so over the two years that I have had her... What the Humane Center told me is true... this is the only cat food Callie can tolerate. Callie cannot even tolerate dry Cat Treats... So... she is satisfied with this dry cat food... THANK GOODNESS! If anyone has a cat that has difficulty with their dry cat food... I would recommend trying this specific cat food... It works for Callie.,"03 10, 2013",The ONLY cat food my cat can tolerate and enjoys...,True,2013-03-10
p1,B0000AH3RM,A2N4IM5E4JI8BE,,4.0,This really helps my cat that stays indoors during the winter. He sheds and will get really fat from all the lounging around. LOL THis food defintely helps with both. The seller offers it at a good price and Subcribe and Save program is great for a busy working Mom.,"02 27, 2013",Great food for long haired cats,True,2013-02-27
p1,B0000AH3RM,A37S8D7SYZJUQI,,5.0,"My kitteh Ray Hubbard was a portly tuxedo, with a bit too much gravitas for his own good. Increasing his exercise and switching to Purina One Smartblend Cat Food Chicken/Rice has helped Ray regain his youthful contour, and he is now a fitter, healthier cat! Three purrs and four 'Paws Up' for Purina Chicken and Rice!","04 13, 2012","Big on flavor, slender on the hips",True,2012-04-13
p1,B0000AH3RM,A1W1JIPH6WU7UF,,5.0,"I have a cat that has had tremendous problems with throwing up for years. We've spent much time and money taking her to vets and buying expensive specialty foods. Then a friend had to take care of her for a bit, and he fed her this.  She stopped throwing up! Now we only feed her this. And the added bonus is that it is cheap.","02 2, 2012",Only thing my cat can eat,True,2012-02-02
p1,B0000AH3RM,A3NTOYUJYVKOV7,,5.0,My cats just love it.  It went really fast.  I have a few cats that are what I would consider seafood afficianados and they even liked it.  (I foster cats and they are forever changing.),"02 2, 2012",Purina cat food.,True,2012-02-02
p1,B0000AH3RM,AUXO26H0TKWYL,,5.0,"Dry cat food is not as good as the canned.
BUT, my cat will not eat canned.
This is a PREMIUM dry food and unlike most, has chicken as the first ingredient.
With the subscribe and save it is less $$ here than at the grocery store.","08 15, 2011",Chicken is the first ingredient,True,2011-08-15
p1,B0000AH3RM,AF3BYMPWKWO8F,,2.0,"This stuff is mostly corn and grain filler that's not good for cats. But at least the first ingredient is chicken, although there are meat by-products also. There are much healthier choices like Innova EVO, Felidae, Natural Balance, etc.","03 30, 2007",You can do better,False,2007-03-30
p1,B0000AH3RM,AD3OPB3MTJSWF,,5.0,My cat enoys this product.,"05 14, 2018",Five Stars,True,2018-05-14
p1,B0000AH3RM,A3KAQMXZZ0FFME,,3.0,My cats didn't like it at all,"05 7, 2018",Three Stars,False,2018-05-07
p1,B0000AH3RM,A1QA33CG6IB22D,,5.0,My adult cats love these...best that I can afford.,"05 6, 2018",Cats Vote Yes,True,2018-05-06
