product_id,asin,review_id,product_title,star_rating,review_body,review_date,summary,verified_purchase,review_date_iso
p4,B00BD76NZK,A3KHCGNN8ROF7,,5.0,Really stopped my cats hairballs,"09 6, 2017",Five Stars,True,2017-09-06
p4,B00BD76NZK,AEBILKRXIZ51J,,5.0,"I have tried everything I could think of that will lessen my cat puking after each meal....I tried blue, CRAVE, Special Diet, Rachel Ray, etc.....nothing worked. When my cat was younger, she could eat Purina indoor or meow mix cat food and be find; in her old age now nope she throws up after every meal and the vet doesn't know why (could be an allergy or a sensitive stomach) and this led me to trying every food I could think of to lessen this bulimic behavior in her. Finally, my mom comes home from a clearance bag of IAMS sensitive cat food, and I was thinking to myself ""here is another waste of time"" and long behold after a week on this food she does not puke up her food as much after eating (she still does occasionally, but that's because she has PICA). Now my issue is that all the stores near me no longer carry this formula in IAMS, and if they do it is the holy grail. So, thank goodness Amazon has it because I just bought a grain free IAMS food that my store did have and she has been throwing up after every bite for the last 2 hours....so here I am ordering it one day delivery from Amazon. This is a life saver....so if you have a bulimic older cat and have tried ever cat food out there (even the 40 dollar bag cat foods and wet foods) and have had no luck; then I recommend you give this cat food a try you may be thanking your lucky stars that you are no longer hearing that awful sound as often as you do now.

This review is 100% honest and in no way made up...and I had to pay full price for the product (how do I get discounts because I am willing to leave reviews for discounts).","09 4, 2017",No more puking cat (as often),False,2017-09-04
p4,B00BD76NZK,ABF6W9HQVLQU7,,5.0,"This is very good food for the price.  The first ingredient is chicken.  I got it for under $4, I hope they don't raise the price.  My cat has no hairball issues since eating this and he has a ton of hair.","09 1, 2017",This is very good food for the price,True,2017-09-01
p4,B00BD76NZK,A2X0VGK315EPQ4,,5.0,My cats love this stuff better than any other.,"08 30, 2017",Five Stars,True,2017-08-30
p4,B00BD76NZK,A2XE4K8Y1RIPKJ,,5.0,"very good price, fast shipping.  saves me from having to carry it a long way.  My kitties just love it","08 29, 2017","very good price, fast shipping",False,2017-08-29
p4,B00BD76NZK,AZKDRBREVS7WU,,4.0,Cats aren't crazy about it,"08 24, 2017",Cats aren't crazy about it,True,2017-08-24
p4,B00BD76NZK,ABYB9C1R06QCW,,2.0,My cats don't like it!!! For some reason their body doesnt accept it and they throw up!!!,"08 19, 2017",Two Stars,True,2017-08-19
p4,B00BD76NZK,A533L74TSQLI2,,5.0,my kitty loves the food.  Easy for her to digest too.,"08 19, 2017",good food/price is good too!,True,2017-08-19
p4,B00BD76NZK,AITSU23J1N0DV,,5.0,Great Product. Fast Service. Thanks. Love it!,"08 15, 2017",Five Stars,True,2017-08-15
p4,B00BD76NZK,A3UCS4EKPJVJD7,,5.0,Our cat loves this stuff and it solved the cat puke problem.,"08 10, 2017",No more cat hair ball puke,True,2017-08-10
p4,B00BD76NZK,A2QV8B7FY0WLEX,,4.0,My outside cat seems to enjoy this food,"08 9, 2017",Four Stars,True,2017-08-09
p4,B00BD76NZK,AHZXFKFHG6M64,,5.0,Love this stuff my cat has been eating it for 5 years now and I love it!!,"08 6, 2017",Five Stars,True,2017-08-06
p4,B00BD76NZK,A4G9KA7U8GTTM,,5.0,"Don't know what I'd do without this product as it is the only cat food my two furbabies will touch!  They don't want a thing to do with wet cat food, human food, etc.  They are very healthy and just the right weight!","08 6, 2017",Don't know what I'd do without this product as it ...,True,2017-08-06
p4,B00BD76NZK,A2VN3O5D3GS18S,,5.0,"Good product, great value","08 6, 2017",Five Stars,True,2017-08-06
p4,B00BD76NZK,A2GBBXB1QISXOF,,5.0,"cats love it, excellent service","08 5, 2017",Five Stars,True,2017-08-05
p4,B00BD76NZK,A2NEY75Z6EUXSX,,5.0,My cats have three favorite flavors of cat food and it is so convenient to have it sent (well-packaged) directly to my doorstep.,"08 1, 2017",Quality and quantity,True,2017-08-01
p4,B00BD76NZK,A2NY06833HR7IW,,5.0,My cat loved this food!,"08 1, 2017",Mama Certified,True,2017-08-01
p4,B00BD76NZK,A1XMZ76JZ4N28L,,5.0,"Yummy for my cats.  I thought the indoor label meant that my cats would maintain a lower weight (due to lower fat content) but my tabby appears to have picked up a few pounds.  I do feel obligated to mention that all she does is sleep all day so that may be it, too.","07 26, 2017",Yummy for my cats. I thought the indoor label ...,True,2017-07-26
p4,B00BD76NZK,AT3AJKO3ITTFG,,5.0,My cats coats look better since switching to this food.  Their weight is great and they are more active,"07 26, 2017",Happy & Healthy,True,2017-07-26
p4,B00BD76NZK,A1WRBX3F0BZ3YN,,5.0,cat's love the product,"07 26, 2017",Five Stars,True,2017-07-26
p4,B00BD76NZK,A309LVCCDCBK8M,,5.0,Have used for years.  Never disappoints.,"07 26, 2017",Five Stars,True,2017-07-26
p4,B00BD76NZK,A10NKYNMQD6L4B,,5.0,Cats love it.  Hairballs are almost non-existent.,"07 14, 2017",Cats love it. Hairballs are almost non-existent,False,2017-07-14
p4,B00BD76NZK,A399UIDR7KWLMH,,5.0,"One of my cats had a horrible hairball problem, and this is the only food that works for him.  He is 7 years old.","07 7, 2017",Good Hairball Solution,False,2017-07-07
p4,B00BD76NZK,A1SG2UXI2S73VD,,5.0,"I have three cats and all three of them actually eat this food which is amazing.  This product was recommended to me by my vet several years ago and I've used it ever since.  It does a great job of maintaining my indoor cat's weight; however, we still deal with lots of hairballs in all three cats (1 long hair and 2 short hairs).","06 25, 2017",... three of them actually eat this food which is amazing. This product was recommended to me by my ...,True,2017-06-25
p4,B00BD76NZK,A3CJ3VQ76GFU0,,5.0,Healthy and great for your cats.,"06 22, 2017",Healthy and they tell you it tastes great!,True,2017-06-22
p4,B00BD76NZK,AAMRKURKVG70U,,5.0,Cats seem to love it.....,"06 22, 2017",Five Stars,True,2017-06-22
p4,B00BD76NZK,A183012WXRDVDT,,1.0,"This stuff is bad. I got a bag from Walgreens and thought I would give it a try. When I first got my cat she had dry skin and scabs and was eating Meow mix. I changed to Taste of the Wild. Within a week she was back to great skin.
When I fed the Iams all the scabs came back along with dry skin and moulting.
I noticed the first ingredient isn't meal it's ground meal.
I'd steer clear of this cat food, it doesn't contain any real meat","06 18, 2017",This stuff is bad. I got a bag from Walgreens and thought ...,False,2017-06-18
p4,B00BD76NZK,ABCUQRSCF2OGG,,5.0,I appreciate having cat food delivered to my door each month. Similar prices to big box stores. Love it!,"06 18, 2017",Thank you for saving my back.,True,2017-06-18
p4,B00BD76NZK,A20BZ2GXXTZKWM,,5.0,"My cat loves it.  Her hairballs are less, but she still gets it.  She's lost a few pounds, but she still overweight, because she likes to eat a lot.  I would recommend it.","06 8, 2017",My cat loves it.,True,2017-06-08
p4,B00BD76NZK,A14F47THMHGUFL,,5.0,"IAMS is, to date, the best cat food I have tried for my precious furbabies.","06 4, 2017",IAMS is Awesome...,True,2017-06-04
p4,B00BD76NZK,A2AFVTCSMHQRWC,,5.0,They love it and I love the marked reduction in hair balls. One of the cats is very picky but she always eats this.,"05 31, 2017",Our cats favorite food!,False,2017-05-31
p4,B00BD76NZK,A3T1ARMJPZRJ57,,5.0,All my cats like this food and it helps my long haired one with the hairballs.,"05 31, 2017",Five Stars,True,2017-05-31
p4,B00BD76NZK,AME8S87VC3Z39,,5.0,Recommended by my vet...,"05 27, 2017",Five Stars,True,2017-05-27
p4,B00BD76NZK,A21F7XP7JK12QG,,5.0,This was purchased at a good price.,"05 19, 2017",IAMS,True,2017-05-19
p4,B00BD76NZK,A1YI8CR68RZYJ3,,5.0,"Cats are eating less food and are healthy.  This product beats all the competition regarding ingredients, animal appreciation, and price. My 3, Cali, age 5; Cici age 3, and Uni age 1 love it and do not eat as much as the other brands.","05 17, 2017",Best cat food on the market,False,2017-05-17
p4,B00BD76NZK,A2I544OG3L0NIH,,5.0,"And who does not like less cat vomit?  I have two cats (each over 10 years of age) who overeat and then vomit.  We were feeding them Purina Cat Chow.  It had become something we simply got accustomed to (no health issues per vet) but then it got out of control.  We were cleaning up multiple large piles each day and it was ruining throw rugs, bedspreads, sofas and carpets.  We could not leave shoes or papers or really anything laying around for fear it would be damaged.  They even got my new suede slippers!  Enough already!  So I gave Iams Proactive Health Sensitive Stomach a try.  I really was very skeptical, but it has vastly improved the cat vomit issue at our house.  It has gone down from multiple times per day to maybe once every 7 - 10 days, and when it does happen, it seems like it is smaller, dryer, less damaging.  I also put less food in the bowl, hoping that would make a difference - hoping if they ate and got to the bottom of the bowl, they would stop.  I'm not sure if that helped or not but as long as this good progress keeps up, I will keep doing that.  All cats are different, so this may or may not work for you but I did have success with it.  If your cat vomits, do have it checked by a vet!","05 3, 2017",Less Vomiting in our House!,False,2017-05-03
p4,B00BD76NZK,ACE3B4FXSUL2L,,4.0,My boys eat every kibble :),"05 3, 2017",Four Stars,True,2017-05-03
p4,B00BD76NZK,AYS4Q98PULNB5,,5.0,"My cats love this food! I have 2 cats who both have different needs- one is picky, and the other has a sensitive stomach and gets hairballs easily. They are almost finished with the new bag of food, and they both are getting what their dietary needs are from this food- I was pleasantly surprised to find that my cat with the hairballs and sensitive stomach has had no issues with this food, and this food is helping to digest the hairballs.","05 1, 2017",Works well for cats with different needs,True,2017-05-01
p4,B00BD76NZK,A3M97HNWPM6OHN,,2.0,have three cats all of them have been throwing up the food not good for my family,"04 29, 2017",... of them have been throwing up the food not good for my,True,2017-04-29
p4,B00BD76NZK,A1LYV6F356SKZX,,2.0,Read the ingredients,"04 24, 2017",Not the best food for your cat,True,2017-04-24
p4,B00BD76NZK,AWITI4CN9VZSF,,5.0,"One of our cats has digestive trouble. Even regular grain-free cat food made him puke all the time. He was miserable, losing weight, and his coat looked awful. I bought this immediately when I discovered it, and he's like a new cat now. He's regained all his weight, and his coat is full and shiny. And no more projectile puking!","04 11, 2017",Ideal for cats with digestive issues. Highly recommended.,True,2017-04-11
p4,B00BD76NZK,A2JJNMXXQNYLLM,,3.0,"I like this for my animals because there are no fake colors or shapes to please people.  I gave it three stars because I would rather more meat and less grains.  However, since I have so many animals, I have to compromise.","04 8, 2017",Middle of the road,True,2017-04-08
p4,B00BD76NZK,AZPNFD9EDHV1W,,5.0,"As my cat has gotten older, she has been putting me through the test with food. She would stop eating midway through a bag, even the smallest I could buy. She would appear to be ""tired"" of the taste, and the fool human that I am, I kept changing her out (gradually adjusting to something new). People said, ""Leave it there and she'll eat it"", but she wouldn't! I noticed a bit of a weight loss and got concerned enough for a vet visit who said she was getting older, not as active, doesn't need so much, but suggested Iams. I just ordered more of this because she finished off the bag. Enough said.","04 6, 2017",Finally!!!,True,2017-04-06
p4,B00BD76NZK,AD4S361MP52L3,,3.0,"Unfortunately, Iams, as with many other brands I've tried, has not had a positive effect.  My kitty continues to erp nearly every time she eats '~'","04 6, 2017",Erpy kitty,True,2017-04-06
p4,B00BD76NZK,A2WYB31CM86696,,5.0,hAVE 5 CATS THAT AARE DOING FINE.  IT RERALLY HELPS.,"04 2, 2017",MEOW!,True,2017-04-02
p4,B00BD76NZK,A1J2QFNNQLMALE,,5.0,great as always. I mix it with my pets gastrointestinal hard prescription food to make it last longer,"04 2, 2017",great,True,2017-04-02
p4,B00BD76NZK,A17HL9JHEF577Q,,5.0,"This a large size bag but we do have 3 cars to feed, all of which seem to like this cat food.","03 29, 2017",They love this product!,True,2017-03-29
p4,B00BD76NZK,A8SG3OQNY46TL,,5.0,"Mixing the ""regular"" formula with the weight control formula seems to work well for my cats. They like it, have eaten it for 18+ years, have maintained a moderate weight throughout their lives, and are quite healthy. I'm sure other products may be more ""natural"" or even theoretically healthier, but they are also quite expensive when feeding multiple cats. And hey, I'm sure with more money and a willingness to sacrifice taste, my diet could also be healthier, too! I may be a sucker for falling for corporate marketing, but to me Iams is a good balance between quality, price, and desirability to my cats. They like it and I feel good about feeding it to them. In addition, I really like the amazon ""subscribe & save"" option because by having food delivered every month it ensures I don't run out, I don't have to lug bags home from the store, and I save money.","03 22, 2017",My cats approve and I can afford it!,True,2017-03-22
p4,B00BD76NZK,A2YFCY34RJ7ZS2,,5.0,"My cat has a very sensitive stomach & I was getting sick of cleaning up puke (plus it can't be that much fun for the poor cat either). So far so good. (Though she seems to like the ""taste"" of the stuff that makes her vomit better than she likes this). Oh well, what's a person to do?","03 22, 2017",So far so good,True,2017-03-22
p4,B00BD76NZK,A2M0R1SLOB31GX,,5.0,cats don't throw up eating this,"03 15, 2017",Five Stars,True,2017-03-15
p4,B00BD76NZK,A322BN9DK3HO47,,5.0,My cats love this and it makes their coats fluffy.,"03 12, 2017",Fluffy coats,False,2017-03-12
p4,B00BD76NZK,AVACGTQ3QRVTQ,,5.0,My female cat used vomit after eating until I started using Iams.  Since I changed their diet there has been much less of that. Thank you!,"03 12, 2017",My female cat used vomit after eating until I started ...,True,2017-03-12
p4,B00BD76NZK,ADKQSZ34FINKC,,5.0,My cats are old & can keep this food down without having to put them on soft food,"03 11, 2017",Five Stars,True,2017-03-11
p4,B00BD76NZK,A26O9BDZOEPZMG,,5.0,17yaer old cat has been eating this for past 13 years due to vomiting issues which have greatly decreased with this food.  Recommend buy,"03 10, 2017",Good food,False,2017-03-10
p4,B00BD76NZK,A5EHB8QSH7XLK,,5.0,"I am very happy with this product as it doesn't cause flares of my cat's skin allergies, and it is cheaper than the product in which I had been previously purchasing! Cheaper price...YAY!!","03 10, 2017","Yes, and Better Value!",False,2017-03-10
p4,B00BD76NZK,A3D3G4TA09AY9D,,5.0,Decent quality food and my cat loves it.,"03 7, 2017",Five Stars,True,2017-03-07
p4,B00BD76NZK,A1NFPIH18HNTTT,,5.0,"This very good cat food. I have six cats and they all enjoy it. In fact, one of them will only eat Iams dry cat food. Okay ""yes"" he is a little spoiled but, I would rather have healthy fur babies and if that means spending the money for Iams than so be it.","03 6, 2017",My Furbabies Love it.,True,2017-03-06
p4,B00BD76NZK,A3U1I74UKHYK6H,,5.0,"Have used now for two weeks. Two cats, one has been a chronic regurgitator..I've tried everything for the past two years. Problem was lessened with high dollar foods and slow feeders, but still upchucking once every other day. Switched to this, and no more problems! Still using slow feeder. Second cat just went nuts over this food! Both love it!! I am SOOOOO relieved to no longer have to clean my carpets constantly!","03 4, 2017",Solved that nasty problem!!,True,2017-03-04
p4,B00BD76NZK,A38P7ECLC2UIMB,,5.0,Cats love this food.,"03 4, 2017",Five Stars,True,2017-03-04
p4,B00BD76NZK,A1OAJ7DHNGQCK0,,5.0,My cat loves this food!  Thank you Amazon for providing an excellent way to obtain this product with easy along with a good price!,"03 3, 2017",Thank you Amazon for providing an excellent way to obtain this product with easy along with ...,True,2017-03-03
p4,B00BD76NZK,A3BEHK1KI85W8S,,5.0,"This food has really worked out for us. Before, my cats (I have 4) were constantly puking the other food. As soon as I started them on this food, the puking is generally non esistent. I might find a little gift of puke very rarely, that's it.","02 27, 2017",Great results,True,2017-02-27
p4,B00BD76NZK,A1NPVHGC7QRNRD,,4.0,"My cats like it, and it helps with keeping their weight down slightly so I'm happy also.","02 25, 2017",Good cat food,True,2017-02-25
p4,B00BD76NZK,A4WQUMNLP46F3,,5.0,Really helped my cats. No more throwing up food,"02 18, 2017",Great product,True,2017-02-18
p4,B00BD76NZK,A1QYKI3IA0P9RG,,5.0,WOW. My cats ate the food when they got hungry. Incredible,"02 16, 2017",Five Stars,True,2017-02-16
p4,B00BD76NZK,A2O5IOJWS9305X,,5.0,Love the brand. I also get the Iams version for my dog.,"02 16, 2017",IAMS Pet Food,True,2017-02-16
p4,B00BD76NZK,A1MG3LDFLRIKSL,,5.0,"My cat likes it, and he eats the same amount and has lost a few pounds.  Hes a little thinner and that's what the vet recommended.  Good stuff!!","02 14, 2017",It works great!!,True,2017-02-14
p4,B00BD76NZK,A2HC65RLM6KUD4,,5.0,"Since changing from regular (orange bag) Iams to this 'sensitive stomach' formula -- my cat has only vomited once -- and that was so soon after the switch, so I blame former Iams diet still in kitty's system for that one.  Otherwise, no vomiting since the switch!!!
Also, my cat never noticed the 'switch' so the taste must be similar.
I will continue to feed this.

Update: Turns out my cat's vomiting was from eating too fast.  I still feed my cat this Iam's Healthy Digestion formula though, since she likes it.","02 8, 2017",Assists cats with sensitive stomachs,True,2017-02-08
p4,B00BD76NZK,A1L29GRX4UJUWZ,,4.0,I like it better than the kitties do. They don't throw up all over the place. They eat it because it's there. They'd rather eat sickening grainy foods.,"02 7, 2017",I like it better than the kitties do,True,2017-02-07
p4,B00BD76NZK,A2XX93GKK9PDDA,,5.0,My cats will eat it.  That's the main thing.  For all four of them being previously homeless they sure are picky.  The one I adopted when he was nine having been rescued out of a hoarders house  with 29 other cats seems to be the pickiest.,"02 5, 2017",Cats:  Go figure?,True,2017-02-05
p4,B00BD76NZK,A2BGN7Y4CDCQGD,,5.0,I have used Iams products for years with good results. My cats and dogs do quite well on it. The hairball formula seems to really help my cat. I would highly recommend.,"02 5, 2017",Great Product,True,2017-02-05
p4,B00BD76NZK,AEBBVEXTK41XG,,5.0,"I have been feeding my cat this food and it's great.  However My package arrived today, and the box was fine, and the other two items were fine, but the cat food had a hole in the bag and was half full.  I tried to leave PACKAGE FEEDBACK but it didn't take me to the correct product.  I was hoping the bag of food would be replaced.","01 28, 2017",HOLE IN BAG WITH HALF EMPTY BAG - NO KIBBLE IN BOX,True,2017-01-28
p4,B00BD76NZK,A9NF50GMSPCF3,,5.0,This is the adult cat food my vet recommends for my indoor cat.,"01 19, 2017",Good food; great price.,True,2017-01-19
p4,B00BD76NZK,A2JV54ZKBMSZSE,,5.0,My cat loves this stuff. The shipping is always great and those are the reasons we continue to purchase this.,"01 16, 2017",The shipping is always great and those are the reasons we continue to purchase ...,True,2017-01-16
p4,B00BD76NZK,A24QHZ34C0UKJ3,,5.0,My three kitties love this,"01 9, 2017",Kitty Food,True,2017-01-09
p4,B00BD76NZK,A1P86GIH3NJJVH,,5.0,"This stuff really works.  I have an eight year old male cat who has been eating this for most of his adult life.  Not only does he prefer it over other foods (I've offered several, side by side...) but he's never been overweight.  I don't know if that's because of the food or not, but... see below.

The other great thing is that this stuff really does decrease hairballs.  I know, because whenever I run out and have to use a different kind of food for a week or two, my cat's hairball production goes up considerably.

Highly recommended.","12 28, 2016",The other great thing is that this stuff really does decrease hairballs,True,2016-12-28
p4,B00BD76NZK,ANZSDB6HWWUBB,,5.0,This is the only food I have found that keeps my cats from lacking up ducky hairballs all over the rug. Tried IAMS gentle in blue bag and it does not work near as good as the orange bag.,"12 24, 2016",No More Puke.,True,2016-12-24
p4,B00BD76NZK,A3KDWIM9GDBJAH,,5.0,my cats like it and was a great price,"12 21, 2016",Five Stars,True,2016-12-21
p4,B00BD76NZK,A1C2LPK2IEK66S,,5.0,both of my cats love this food.  I have one cat that has an extremely sensitive stomach.  She is so much better since we switched to this food.,"12 21, 2016",Really helped my cats sensitive stomach,True,2016-12-21
p4,B00BD76NZK,A2TAOAM7XWO7YT,,5.0,"Have 4 cats, 1 of them with super sensitive stomach. Mainly bought this for her. She does much better on this than any other I've tried. My other cats prefer the taste of this over theirs, so now all 4 eat this and love it.","12 20, 2016",Good Stuff,True,2016-12-20
p4,B00BD76NZK,A2Y0Q0ITJLCN4P,,5.0,My cats seem to really like this.,"12 17, 2016",Good,True,2016-12-17
p4,B00BD76NZK,AAKVQH4F4PIBJ,,4.0,My six-year old most indoor cat likes this and has been eating it for the last four years or ever since I got her.  I'm hoping that it will keep her healthy and active.,"12 15, 2016",My six-year old most indoor cat likes this and has ...,True,2016-12-15
p4,B00BD76NZK,A32386SJ2OHJ7H,,5.0,"Worked so well, no more cat vomit to clean up.....","12 13, 2016",Five Stars,True,2016-12-13
p4,B00BD76NZK,A2YU8ECS91Z6KH,,2.0,made my cat sick so have stopped using iams. very disappointed!,"12 10, 2016",very disappointed!,True,2016-12-10
p4,B00BD76NZK,A3KYYNUULT98W0,,5.0,"Well, my cat likes it.  He has not complained to me!","12 8, 2016",Cat says meow!,True,2016-12-08
p4,B00BD76NZK,A2GJU01JM5KTJ1,,4.0,Great for an older cat. Really helped cut down on the vomiting of undigested food.,"12 6, 2016",Very Good Product,True,2016-12-06
p4,B00BD76NZK,A2HUWPEXVCNX4J,,5.0,My cats love it and that's all that counts.  One was having a problem with tummy issues and this sure solved it.  I ordered two bags.  They were well packaged and came in record time.  Price was much better than what I was paying at Publix.,"11 25, 2016",Your cats will love it!,True,2016-11-25
p4,B00BD76NZK,A1WEMR7LXY2WJZ,,5.0,I have one cat the seem the throw up a little more than normal and I bought her this food and she has been throwing up near as much.  She still get fur balls and that can't be helped especially since she like to groom our other two cats.,"11 16, 2016",She still get fur balls and that can't be helped especially since she like to groom our other two cats,True,2016-11-16
p4,B00BD76NZK,A3FERIGVIE25CC,,5.0,Only brand of kitty food I buy,"11 7, 2016",Five Stars,True,2016-11-07
p4,B00BD76NZK,A1QBOC76MIOJYP,,5.0,"I have 2 long haired cats. One is a senior and one is about a year old. This food really makes a difference with the senior in particular because she has always had a terrible issue with hairballs. As she gets older, it seems like she throws up food randomly more often, too. She does well with this food though and I can tell a difference even when I switch between different Iams varieties. I like to stick with this one, the Original in the orange bag, and the pink bag for mature cats once in a while. The hairball variety and the Original orange bag seem to be the best for her. The younger cat eats pretty much anything with no issues and despite her constantly grooming her long hair she hasn't had any hairball issues yet at all that Ive noticed. They like this food and do well on it, so I see no reason to switch.","11 4, 2016",Cats like it,True,2016-11-04
p4,B00BD76NZK,A3A4E1IHOC4HJB,,5.0,Great dry food for cats.  Mine love it.,"10 25, 2016",Five Stars,True,2016-10-25
p4,B00BD76NZK,AM58V0ODRJL3Q,,5.0,my cat would not eat anything just nibbled but he likes this big time. He also has not thrown up like with the other foods! I hope it lasts!,"10 25, 2016",Well fed cats,True,2016-10-25
p4,B00BD76NZK,A1GDPC5AQC895F,,5.0,"best food out there for cats with hairball problems.  I have tried others, and they don't seem to work as well.","10 25, 2016",best food out there for cats with hairball problems,True,2016-10-25
p4,B00BD76NZK,A342TJZMYDKBBT,,5.0,My kitties like this.,"10 20, 2016",A good buy!!!,True,2016-10-20
p4,B00BD76NZK,A1LUAKKT4ST6H7,,4.0,Boots eats it but he still has hairball incidents,"10 17, 2016",crunchy,True,2016-10-17
p4,B00BD76NZK,A3OSHFPVSLYNH6,,1.0,Cats won't touch this food got it for good reviews have 4 cats not 1 will eat it.,"10 14, 2016",Cats won't touch the stuff,True,2016-10-14
p4,B00BD76NZK,A2IS0JMC9CKFHC,,5.0,my cats love this food,"10 13, 2016",Five Stars,True,2016-10-13
p4,B00BD76NZK,A2QGZ59996C2Z9,,5.0,"This food has been helpful in returning my chunky cat to a proper, healthy weight.  And, he likes it!","10 8, 2016",Five Stars,True,2016-10-08
p4,B00BD76NZK,A3EQFMC1FOICU7,,5.0,Great cat food.  My cats love this food. It is Iams and cats love the taste.  Also when I first adopted my Leopold from a shelter he kept farting all the time.  It is not a healthy animal that does that; it is caused by upset stomach from the food he was fed.  I started him on Iams right away and in 1 week no more farts at all.  He is extremely healthy and I did try other very well known high quality cat food but Iams is it for me.  Plus I NEVER FEED MY CATS PEOPLE FOOD.  No snacks either.  Their weight is perfect and I do leave food in their bowls all day.,"10 3, 2016",The Only Cat Food,True,2016-10-03
p4,B00BD76NZK,A10KV6IO84TRW3,,5.0,The cats seems to like this dry food. Hopefully its helping with hairballs like it advertises. Only the cats know if they feel any better.,"10 3, 2016",Hairballs...,False,2016-10-03
p4,B00BD76NZK,A3B0D2RQZKS4YP,,4.0,"The cat food itself: I have been supplementing my cat's diet with IAMS Proactive Health Indoor cat food for almost 15 years. My cat is a fussy eater but will eat this cat food. (Though she prefers her canned cat food.) I like that helps with her weight and more importantly to me with reducing hairballs.

Mars Private US: Provided the correct type of IAMS cat food in a very prompt manner and it arrived in perfect condition.","10 1, 2016",Cat and Owner approved,True,2016-10-01
p4,B00BD76NZK,A17RJ6HZH4LEIZ,,5.0,"I have been feeding my 2 older cats, 3 & 6 yoa, this brand from the get-go and they Love it!  Now if I could get the kittens to stay out of it, LOL!","09 21, 2016",Great Food,True,2016-09-21
p4,B00BD76NZK,A28ETU4J2PG09N,,5.0,Our cats love this Purina food.  Size makes it a must to buy online.  Price is reasonable and home delivery is a definite plus.  We have 3 Siamese little girls and they love this food.,"09 20, 2016",OUR GIRLS LOVE IT,True,2016-09-20
p4,B00BD76NZK,A1YJDGVU3FEAU9,,5.0,I have purchased lots of food for my cat. She has soooo many allergies and she gets sick from certain foods. This has helped her maintain digestion. She was getting sick 4 times a day from different cat foods that claimed to help. She loves the taste and her hair is actually starting to grow back on her back. Will purchase again!,"09 19, 2016",Great for Cats with Allergies & Tummy issues,True,2016-09-19
p4,B00BD76NZK,A2GITJ32Y58H3B,,3.0,"More affordable than the pro plan or back to basics. I know it's not the best, but it's better than some of others. My cats turds are huge and they don't seem satiated between feedings. May go back to back to basics or Rachel ray.","09 19, 2016",Meh.,True,2016-09-19
p4,B00BD76NZK,A3DFJILDUT2S6B,,5.0,"I don't know if my kitties like this quite as well as the naturals, however mama does. It seems to give them the oils they need to help control hairballs.","09 18, 2016",I don't know if my kitties like this quite as well as the naturals,True,2016-09-18
p4,B00BD76NZK,A3H3DETVHI12W9,,3.0,"Easy to order and saved me a trip to store.  My cats like this food, but don't love it","09 13, 2016",Three Stars,True,2016-09-13
p4,B00BD76NZK,A2RVA88VJF30W3,,5.0,"My cat likes it. I feel it is a good food. He grew up on Science Diet kitten. Hated the Science Diet adult. He loves this. As with other premium pet foods, don't have to feed as much as a complete cat food. And, he likes this one.","09 4, 2016",Good premium cat food. Worth the money.,True,2016-09-04
p4,B00BD76NZK,A3S80BMW3MM28P,,5.0,This bag lasts my cat over 3 months - much more economical than buying the small bags from the grocery store.  I store in an air-tight pet food bin and dole it out daily.  That way my cat can't get into the bag and spread the food all over the floor.  I picked the air-tight container up from a local discount store for $12.99.  Overall - I think this is just a much more economical way for me to keep the food my cat loves in the house.,"09 1, 2016",My cat loves it - one bag lasts me 3 months with one cat,True,2016-09-01
p4,B00BD76NZK,A3EUD7GBM5R0WV,,4.0,Great value and my cat thrives on this food!,"09 1, 2016",Great value,True,2016-09-01
p4,B00BD76NZK,A1VZ7L5VXG216X,,5.0,"Good, great to deliver to my door so I don't have a trip to make and a heavy bag to carry.","08 13, 2016","Good, great to deliver to my door so I ...",True,2016-08-13
p4,B00BD76NZK,A1T1YTFO6T1UNH,,5.0,Been buying for years for long haired Maine coon. Shiny fur and no hairballs.,"08 10, 2016",Long haired Mainecoon has shiny coat and no hairballs,True,2016-08-10
p4,B00BD76NZK,A3RQ0BWL49PVM1,,5.0,Tried several different kinds of cat food. This is what cats like.,"08 2, 2016",This is what cats like.,True,2016-08-02
p4,B00BD76NZK,A3RWP1I8UFUZ22,,5.0,"This is all my Maine Coon cat will eat. He hates all other kitty food, even wet food and with his long hair the hairball remedy helps him a lot. The price seems to vary a lot so I order two bags whenever I see it listed for $17-18. One bag lasts us about 4-5 weeks with 2 cats. One large (the Maine Coon) and one smaller cat (siamese mix).","08 1, 2016",Great for Maine Coon and other Cats with Lots of Fur,True,2016-08-01
p4,B00BD76NZK,AC6NUFZ97BKMH,,5.0,"My somewhat fussy cat loves this dry cat food.  He has been ""hacking"" recently so I thought it might help him.  He doesn't allow any brushing and even though he is a fairly short hair, he still sheds and I'm sure ingests a lot of hair while grooming himself.  Have tried other brands which he won't eat - so this one is a win-win for both of us.  Thanks Iams.","07 28, 2016",Fussy cat loves Iams Hairball Care Dry Cat Foos,True,2016-07-28
p4,B00BD76NZK,A3V4QVB9Z5S693,,1.0,Buyer beware.... the product is fine but not when it comes full of mold and makes the cat sick.  The vet tested some of the bag and suggested not buying this online again!,"07 20, 2016",Buyer beware,True,2016-07-20
p4,B00BD76NZK,A3CMMNV95DROMP,,5.0,"Best product I can find for my long haired, indoor cats.  A+","07 11, 2016",Just Like It Says.,True,2016-07-11
